split,cohort,source,model,n_samples,metric,target,value,is_best
exemplar,Quarks,paper,Transformer,126,r2,interval_max,-2.61,False
exemplar,Quarks,paper,Transformer,126,smape,bram,200.0,False
exemplar,Quarks,paper,Transformer,126,smape,dsp,138.4,False
exemplar,Quarks,paper,Transformer,126,smape,ff,92.0,False
exemplar,Quarks,paper,Transformer,126,smape,lut,117.4,False
exemplar,Quarks,paper,Transformer,126,smape,cycles_max,144.2,True
exemplar,Quarks,paper,Transformer,126,smape,interval_max,152.5,False
exemplar,Quarks,paper,Transformer,126,rmse,bram,119.9,False
exemplar,Quarks,paper,Transformer,126,rmse,dsp,136.2,False
exemplar,Quarks,paper,Transformer,126,rmse,ff,1655.9,False
exemplar,Quarks,paper,Transformer,126,rmse,lut,10193.2,False
exemplar,Quarks,paper,Transformer,126,rmse,cycles_max,164.0,True
exemplar,Quarks,paper,Transformer,126,rmse,interval_max,134.5,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,r2,bram,,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,r2,dsp,0.4742054797194989,True
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,r2,ff,-7.9948471578386044,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,r2,lut,-9.882320381073594,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,r2,cycles_max,-48.13294224858066,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,r2,interval_max,-0.8288460130337019,True
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,smape,bram,146.99306597906468,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,smape,dsp,36.30044668649765,True
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,smape,ff,105.17455124779671,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,smape,lut,101.681318898148,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,smape,cycles_max,166.20306895816077,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,smape,interval_max,125.94422775948239,True
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,rmse,bram,3.733684705503227,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,rmse,dsp,87.38942963736427,True
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,rmse,ff,5701.995416027183,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,rmse,lut,9165.512971609716,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,rmse,cycles_max,503.6589899091596,False
exemplar,Quarks,run,hierarchical_bottom_up_v3_seed42,126,rmse,interval_max,95.76678966071485,True
exemplar,Anomaly,paper,MLP,133,r2,bram,-0.8,False
exemplar,Anomaly,paper,MLP,133,r2,dsp,0.26,False
exemplar,Anomaly,paper,MLP,133,r2,ff,0.59,True
exemplar,Anomaly,paper,MLP,133,r2,lut,0.45,False
exemplar,Anomaly,paper,MLP,133,r2,cycles_max,0.42,False
exemplar,Anomaly,paper,MLP,133,r2,interval_max,0.49,True
exemplar,Anomaly,paper,MLP,133,smape,bram,104.3,False
exemplar,Anomaly,paper,MLP,133,smape,dsp,59.2,True
exemplar,Anomaly,paper,MLP,133,smape,ff,36.9,True
exemplar,Anomaly,paper,MLP,133,smape,lut,49.2,False
exemplar,Anomaly,paper,MLP,133,smape,cycles_max,51.5,False
exemplar,Anomaly,paper,MLP,133,smape,interval_max,107.9,False
exemplar,Anomaly,paper,MLP,133,rmse,bram,4.4,False
exemplar,Anomaly,paper,MLP,133,rmse,dsp,500.7,False
exemplar,Anomaly,paper,MLP,133,rmse,ff,12774.2,True
exemplar,Anomaly,paper,MLP,133,rmse,lut,14251.0,False
exemplar,Anomaly,paper,MLP,133,rmse,cycles_max,761.2,False
exemplar,Anomaly,paper,MLP,133,rmse,interval_max,376.7,True
exemplar,Anomaly,paper,GNN,133,r2,bram,-0.64,False
exemplar,Anomaly,paper,GNN,133,r2,dsp,0.17,False
exemplar,Anomaly,paper,GNN,133,r2,ff,-0.54,False
exemplar,Anomaly,paper,GNN,133,r2,lut,-6.91,False
exemplar,Anomaly,paper,GNN,133,r2,cycles_max,0.43,False
exemplar,Anomaly,paper,GNN,133,r2,interval_max,0.46,False
exemplar,Anomaly,paper,GNN,133,smape,bram,117.5,False
exemplar,Anomaly,paper,GNN,133,smape,dsp,185.8,False
exemplar,Anomaly,paper,GNN,133,smape,ff,74.8,False
exemplar,Anomaly,paper,GNN,133,smape,lut,91.5,False
exemplar,Anomaly,paper,GNN,133,smape,cycles_max,76.2,False
exemplar,Anomaly,paper,GNN,133,smape,interval_max,86.7,False
exemplar,Anomaly,paper,GNN,133,rmse,bram,4.2,False
exemplar,Anomaly,paper,GNN,133,rmse,dsp,531.8,False
exemplar,Anomaly,paper,GNN,133,rmse,ff,24620.3,False
exemplar,Anomaly,paper,GNN,133,rmse,lut,53979.5,False
exemplar,Anomaly,paper,GNN,133,rmse,cycles_max,755.7,False
exemplar,Anomaly,paper,GNN,133,rmse,interval_max,384.6,False
exemplar,Anomaly,paper,Transformer,133,r2,bram,-185.38,False
exemplar,Anomaly,paper,Transformer,133,r2,dsp,0.71,True
exemplar,Anomaly,paper,Transformer,133,r2,ff,-10.84,False
exemplar,Anomaly,paper,Transformer,133,r2,lut,-135.03,False
exemplar,Anomaly,paper,Transformer,133,r2,cycles_max,0.32,False
exemplar,Anomaly,paper,Transformer,133,r2,interval_max,0.32,False
exemplar,Anomaly,paper,Transformer,133,smape,bram,168.9,False
exemplar,Anomaly,paper,Transformer,133,smape,dsp,72.3,False
exemplar,Anomaly,paper,Transformer,133,smape,ff,121.3,False
exemplar,Anomaly,paper,Transformer,133,smape,lut,160.7,False
exemplar,Anomaly,paper,Transformer,133,smape,cycles_max,45.8,False
exemplar,Anomaly,paper,Transformer,133,smape,interval_max,117.3,False
exemplar,Anomaly,paper,Transformer,133,rmse,bram,44.8,False
exemplar,Anomaly,paper,Transformer,133,rmse,dsp,312.1,True
exemplar,Anomaly,paper,Transformer,133,rmse,ff,68319.0,False
exemplar,Anomaly,paper,Transformer,133,rmse,lut,223829.6,False
exemplar,Anomaly,paper,Transformer,133,rmse,cycles_max,820.9,False
exemplar,Anomaly,paper,Transformer,133,rmse,interval_max,434.9,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,r2,bram,-0.10490372764895084,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,r2,dsp,0.2337449058456038,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,r2,ff,0.4682454057463803,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,r2,lut,0.7746358527176164,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,r2,cycles_max,0.5722757280725321,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,r2,interval_max,0.23264453066303126,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,smape,bram,63.643533359543696,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,smape,dsp,98.48050569908575,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,smape,ff,45.35814009511861,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,smape,lut,28.198910732059026,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,smape,cycles_max,41.24325915379088,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,smape,interval_max,71.30495688135149,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,rmse,bram,3.450438612011614,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,rmse,dsp,510.73372261253394,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,rmse,ff,14475.52891834371,False
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,rmse,lut,9110.627819473279,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,rmse,cycles_max,651.9106100989045,True
exemplar,Anomaly,run,hierarchical_bottom_up_v3_seed42,133,rmse,interval_max,460.51937934439377,False
exemplar,BiPC,paper,MLP,119,r2,bram,-0.71,False
exemplar,BiPC,paper,MLP,119,r2,dsp,-0.04,False
exemplar,BiPC,paper,MLP,119,r2,ff,0.16,False
exemplar,BiPC,paper,MLP,119,r2,lut,0.03,False
exemplar,BiPC,paper,MLP,119,r2,cycles_max,0.44,True
exemplar,BiPC,paper,MLP,119,r2,interval_max,0.43,False
exemplar,BiPC,paper,MLP,119,smape,bram,107.7,False
exemplar,BiPC,paper,MLP,119,smape,dsp,127.0,False
exemplar,BiPC,paper,MLP,119,smape,ff,77.2,True
exemplar,BiPC,paper,MLP,119,smape,lut,82.3,False
exemplar,BiPC,paper,MLP,119,smape,cycles_max,75.9,False
exemplar,BiPC,paper,MLP,119,smape,interval_max,70.6,True
exemplar,BiPC,paper,MLP,119,rmse,bram,3.4,False
exemplar,BiPC,paper,MLP,119,rmse,dsp,1719.2,False
exemplar,BiPC,paper,MLP,119,rmse,ff,24472.0,False
exemplar,BiPC,paper,MLP,119,rmse,lut,48867.4,False
exemplar,BiPC,paper,MLP,119,rmse,cycles_max,1821.4,False
exemplar,BiPC,paper,MLP,119,rmse,interval_max,573.6,False
exemplar,BiPC,paper,GNN,119,r2,bram,-0.93,False
exemplar,BiPC,paper,GNN,119,r2,dsp,-0.1,False
exemplar,BiPC,paper,GNN,119,r2,ff,-0.35,False
exemplar,BiPC,paper,GNN,119,r2,lut,-0.24,False
exemplar,BiPC,paper,GNN,119,r2,cycles_max,0.26,False
exemplar,BiPC,paper,GNN,119,r2,interval_max,0.45,True
exemplar,BiPC,paper,GNN,119,smape,bram,145.2,False
exemplar,BiPC,paper,GNN,119,smape,dsp,118.5,False
exemplar,BiPC,paper,GNN,119,smape,ff,111.5,False
exemplar,BiPC,paper,GNN,119,smape,lut,89.6,False
exemplar,BiPC,paper,GNN,119,smape,cycles_max,87.7,False
exemplar,BiPC,paper,GNN,119,smape,interval_max,119.1,False
exemplar,BiPC,paper,GNN,119,rmse,bram,3.6,False
exemplar,BiPC,paper,GNN,119,rmse,dsp,1776.3,False
exemplar,BiPC,paper,GNN,119,rmse,ff,30980.1,False
exemplar,BiPC,paper,GNN,119,rmse,lut,55222.2,False
exemplar,BiPC,paper,GNN,119,rmse,cycles_max,2090.1,False
exemplar,BiPC,paper,GNN,119,rmse,interval_max,559.7,True
exemplar,BiPC,paper,Transformer,119,r2,bram,-17.38,False
exemplar,BiPC,paper,Transformer,119,r2,dsp,0.12,True
exemplar,BiPC,paper,Transformer,119,r2,ff,-16.7,False
exemplar,BiPC,paper,Transformer,119,r2,lut,-12.16,False
exemplar,BiPC,paper,Transformer,119,r2,cycles_max,0.43,False
exemplar,BiPC,paper,Transformer,119,r2,interval_max,0.45,True
exemplar,BiPC,paper,Transformer,119,smape,bram,135.1,False
exemplar,BiPC,paper,Transformer,119,smape,dsp,136.2,False
exemplar,BiPC,paper,Transformer,119,smape,ff,124.6,False
exemplar,BiPC,paper,Transformer,119,smape,lut,120.4,False
exemplar,BiPC,paper,Transformer,119,smape,cycles_max,69.3,False
exemplar,BiPC,paper,Transformer,119,smape,interval_max,101.3,False
exemplar,BiPC,paper,Transformer,119,rmse,bram,11.1,False
exemplar,BiPC,paper,Transformer,119,rmse,dsp,1588.1,True
exemplar,BiPC,paper,Transformer,119,rmse,ff,112115.9,False
exemplar,BiPC,paper,Transformer,119,rmse,lut,179918.2,False
exemplar,BiPC,paper,Transformer,119,rmse,cycles_max,1832.6,False
exemplar,BiPC,paper,Transformer,119,rmse,interval_max,563.7,False
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,r2,bram,0.35495393904068206,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,r2,dsp,0.11345051587331323,False
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,r2,ff,0.49546336879226516,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,r2,lut,0.4827058976613703,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,r2,cycles_max,0.4371871084008503,False
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,r2,interval_max,0.2901373575564835,False
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,smape,bram,75.89530358072254,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,smape,dsp,25.81117970974574,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,smape,ff,83.58896092068215,False
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,smape,lut,75.14627567346557,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,smape,cycles_max,65.47399853741392,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,smape,interval_max,75.0272860314372,False
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,rmse,bram,2.084358933712944,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,rmse,dsp,1591.0774419454128,False
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,rmse,ff,18928.086325795703,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,rmse,lut,35672.77485269595,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,rmse,cycles_max,1818.6405667018669,True
exemplar,BiPC,run,hierarchical_bottom_up_v3_seed42,119,rmse,interval_max,638.1432668327266,False
exemplar,Cookie-box,paper,MLP,130,r2,bram,-0.54,False
exemplar,Cookie-box,paper,MLP,130,r2,dsp,0.2,False
exemplar,Cookie-box,paper,MLP,130,r2,ff,0.34,False
exemplar,Cookie-box,paper,MLP,130,r2,lut,0.13,False
exemplar,Cookie-box,paper,MLP,130,r2,cycles_max,0.45,False
exemplar,Cookie-box,paper,MLP,130,r2,interval_max,0.53,True
exemplar,Cookie-box,paper,MLP,130,smape,bram,64.4,False
exemplar,Cookie-box,paper,MLP,130,smape,dsp,91.3,False
exemplar,Cookie-box,paper,MLP,130,smape,ff,66.8,False
exemplar,Cookie-box,paper,MLP,130,smape,lut,67.9,False
exemplar,Cookie-box,paper,MLP,130,smape,cycles_max,32.2,True
exemplar,Cookie-box,paper,MLP,130,smape,interval_max,72.3,True
exemplar,Cookie-box,paper,MLP,130,rmse,bram,3.5,False
exemplar,Cookie-box,paper,MLP,130,rmse,dsp,657.9,False
exemplar,Cookie-box,paper,MLP,130,rmse,ff,11675.1,False
exemplar,Cookie-box,paper,MLP,130,rmse,lut,21420.7,False
exemplar,Cookie-box,paper,MLP,130,rmse,cycles_max,653.5,False
exemplar,Cookie-box,paper,MLP,130,rmse,interval_max,341.0,True
exemplar,Cookie-box,paper,GNN,130,r2,bram,-19.23,False
exemplar,Cookie-box,paper,GNN,130,r2,dsp,0.98,True
exemplar,Cookie-box,paper,GNN,130,r2,ff,-1.92,False
exemplar,Cookie-box,paper,GNN,130,r2,lut,-90.18,False
exemplar,Cookie-box,paper,GNN,130,r2,cycles_max,0.21,False
exemplar,Cookie-box,paper,GNN,130,r2,interval_max,0.26,False
exemplar,Cookie-box,paper,GNN,130,smape,bram,157.2,False
exemplar,Cookie-box,paper,GNN,130,smape,dsp,137.6,False
exemplar,Cookie-box,paper,GNN,130,smape,ff,114.4,False
exemplar,Cookie-box,paper,GNN,130,smape,lut,118.4,False
exemplar,Cookie-box,paper,GNN,130,smape,cycles_max,45.7,False
exemplar,Cookie-box,paper,GNN,130,smape,interval_max,82.6,False
exemplar,Cookie-box,paper,GNN,130,rmse,bram,12.7,False
exemplar,Cookie-box,paper,GNN,130,rmse,dsp,104.5,True
exemplar,Cookie-box,paper,GNN,130,rmse,ff,24559.3,False
exemplar,Cookie-box,paper,GNN,130,rmse,lut,219369.3,False
exemplar,Cookie-box,paper,GNN,130,rmse,cycles_max,784.5,False
exemplar,Cookie-box,paper,GNN,130,rmse,interval_max,429.1,False
exemplar,Cookie-box,paper,Transformer,130,r2,bram,-37.91,False
exemplar,Cookie-box,paper,Transformer,130,r2,dsp,0.64,False
exemplar,Cookie-box,paper,Transformer,130,r2,ff,0.34,False
exemplar,Cookie-box,paper,Transformer,130,r2,lut,-19.36,False
exemplar,Cookie-box,paper,Transformer,130,r2,cycles_max,0.26,False
exemplar,Cookie-box,paper,Transformer,130,r2,interval_max,-0.02,False
exemplar,Cookie-box,paper,Transformer,130,smape,bram,141.9,False
exemplar,Cookie-box,paper,Transformer,130,smape,dsp,88.0,False
exemplar,Cookie-box,paper,Transformer,130,smape,ff,93.3,False
exemplar,Cookie-box,paper,Transformer,130,smape,lut,138.4,False
exemplar,Cookie-box,paper,Transformer,130,smape,cycles_max,39.0,False
exemplar,Cookie-box,paper,Transformer,130,smape,interval_max,130.7,False
exemplar,Cookie-box,paper,Transformer,130,rmse,bram,17.6,False
exemplar,Cookie-box,paper,Transformer,130,rmse,dsp,438.8,False
exemplar,Cookie-box,paper,Transformer,130,rmse,ff,11657.6,False
exemplar,Cookie-box,paper,Transformer,130,rmse,lut,103672.4,False
exemplar,Cookie-box,paper,Transformer,130,rmse,cycles_max,762.4,False
exemplar,Cookie-box,paper,Transformer,130,rmse,interval_max,503.6,False
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,r2,bram,-0.16788471321361054,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,r2,dsp,0.5140874238354929,False
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,r2,ff,0.6082728749147965,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,r2,lut,0.5128258985591576,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,r2,cycles_max,0.5336032982256109,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,r2,interval_max,0.28566338401776536,False
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,smape,bram,45.452837957596046,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,smape,dsp,79.64200559836334,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,smape,ff,64.00553746150327,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,smape,lut,46.791130457118605,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,smape,cycles_max,50.46603688287898,False
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,smape,interval_max,75.28821585520686,False
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,rmse,bram,3.048268288471847,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,rmse,dsp,512.3776809571388,False
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,rmse,ff,9001.495665002969,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,rmse,lut,16034.862208230734,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,rmse,cycles_max,604.1798289316907,True
exemplar,Cookie-box,run,hierarchical_bottom_up_v3_seed42,130,rmse,interval_max,421.3312233438646,False
exemplar,AutoMLP,paper,MLP,127,r2,bram,-1.09,False
exemplar,AutoMLP,paper,MLP,127,r2,dsp,0.41,False
exemplar,AutoMLP,paper,MLP,127,r2,ff,0.69,True
exemplar,AutoMLP,paper,MLP,127,r2,lut,-0.22,True
exemplar,AutoMLP,paper,MLP,127,r2,cycles_max,-0.33,False
exemplar,AutoMLP,paper,MLP,127,r2,interval_max,-1.71,False
exemplar,AutoMLP,paper,MLP,127,smape,bram,56.4,False
exemplar,AutoMLP,paper,MLP,127,smape,dsp,72.1,True
exemplar,AutoMLP,paper,MLP,127,smape,ff,61.4,True
exemplar,AutoMLP,paper,MLP,127,smape,lut,68.9,True
exemplar,AutoMLP,paper,MLP,127,smape,cycles_max,86.8,False
exemplar,AutoMLP,paper,MLP,127,smape,interval_max,86.0,False
exemplar,AutoMLP,paper,MLP,127,rmse,bram,0.9,False
exemplar,AutoMLP,paper,MLP,127,rmse,dsp,104.4,False
exemplar,AutoMLP,paper,MLP,127,rmse,ff,1524.8,True
exemplar,AutoMLP,paper,MLP,127,rmse,lut,3586.5,True
exemplar,AutoMLP,paper,MLP,127,rmse,cycles_max,226.5,False
exemplar,AutoMLP,paper,MLP,127,rmse,interval_max,163.0,False
exemplar,AutoMLP,paper,GNN,127,r2,bram,-1.04,False
exemplar,AutoMLP,paper,GNN,127,r2,dsp,-0.15,False
exemplar,AutoMLP,paper,GNN,127,r2,ff,0.19,False
exemplar,AutoMLP,paper,GNN,127,r2,lut,-0.56,False
exemplar,AutoMLP,paper,GNN,127,r2,cycles_max,-0.08,False
exemplar,AutoMLP,paper,GNN,127,r2,interval_max,-0.34,False
exemplar,AutoMLP,paper,GNN,127,smape,bram,161.8,False
exemplar,AutoMLP,paper,GNN,127,smape,dsp,180.8,False
exemplar,AutoMLP,paper,GNN,127,smape,ff,79.9,False
exemplar,AutoMLP,paper,GNN,127,smape,lut,78.9,False
exemplar,AutoMLP,paper,GNN,127,smape,cycles_max,79.0,True
exemplar,AutoMLP,paper,GNN,127,smape,interval_max,96.2,False
exemplar,AutoMLP,paper,GNN,127,rmse,bram,0.9,False
exemplar,AutoMLP,paper,GNN,127,rmse,dsp,145.1,False
exemplar,AutoMLP,paper,GNN,127,rmse,ff,2459.0,False
exemplar,AutoMLP,paper,GNN,127,rmse,lut,4056.9,False
exemplar,AutoMLP,paper,GNN,127,rmse,cycles_max,205.6,False
exemplar,AutoMLP,paper,GNN,127,rmse,interval_max,114.7,False
exemplar,AutoMLP,paper,Transformer,127,r2,bram,-59.19,False
exemplar,AutoMLP,paper,Transformer,127,r2,dsp,0.01,False
exemplar,AutoMLP,paper,Transformer,127,r2,ff,0.15,False
exemplar,AutoMLP,paper,Transformer,127,r2,lut,-13.91,False
exemplar,AutoMLP,paper,Transformer,127,r2,cycles_max,0.2,True
exemplar,AutoMLP,paper,Transformer,127,r2,interval_max,0.22,False
exemplar,AutoMLP,paper,Transformer,127,smape,bram,118.1,False
exemplar,AutoMLP,paper,Transformer,127,smape,dsp,95.4,False
exemplar,AutoMLP,paper,Transformer,127,smape,ff,74.2,False
exemplar,AutoMLP,paper,Transformer,127,smape,lut,120.8,False
exemplar,AutoMLP,paper,Transformer,127,smape,cycles_max,101.8,False
exemplar,AutoMLP,paper,Transformer,127,smape,interval_max,113.9,False
exemplar,AutoMLP,paper,Transformer,127,rmse,bram,4.9,False
exemplar,AutoMLP,paper,Transformer,127,rmse,dsp,134.6,False
exemplar,AutoMLP,paper,Transformer,127,rmse,ff,2528.0,False
exemplar,AutoMLP,paper,Transformer,127,rmse,lut,12540.5,False
exemplar,AutoMLP,paper,Transformer,127,rmse,cycles_max,177.1,True
exemplar,AutoMLP,paper,Transformer,127,rmse,interval_max,87.5,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,r2,bram,-0.5204988338239329,True
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,r2,dsp,0.7319621619548711,True
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,r2,ff,-1.7530084310272587,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,r2,lut,-7.957562311511946,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,r2,cycles_max,-0.5816684806385737,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,r2,interval_max,0.6603389947800407,True
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,smape,bram,40.435354656299275,True
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,smape,dsp,111.26965548003794,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,smape,ff,63.882990187435524,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,smape,lut,72.0653844620655,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,smape,cycles_max,103.20893254693532,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,smape,interval_max,76.36950766943852,True
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,rmse,bram,0.7789280480995917,True
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,rmse,dsp,70.09270714934871,True
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,rmse,ff,4545.64733885933,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,rmse,lut,9719.052016718157,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,rmse,cycles_max,248.36978280230298,False
exemplar,AutoMLP,run,hierarchical_bottom_up_v3_seed42,127,rmse,interval_max,57.7768674799724,True
exemplar,Particle Tracking,paper,MLP,128,r2,bram,-1.41,False
exemplar,Particle Tracking,paper,MLP,128,r2,dsp,0.28,False
exemplar,Particle Tracking,paper,MLP,128,r2,ff,0.33,False
exemplar,Particle Tracking,paper,MLP,128,r2,lut,-0.08,False
exemplar,Particle Tracking,paper,MLP,128,r2,cycles_max,0.52,False
exemplar,Particle Tracking,paper,MLP,128,r2,interval_max,0.5,True
exemplar,Particle Tracking,paper,MLP,128,smape,bram,65.6,False
exemplar,Particle Tracking,paper,MLP,128,smape,dsp,75.2,True
exemplar,Particle Tracking,paper,MLP,128,smape,ff,58.1,True
exemplar,Particle Tracking,paper,MLP,128,smape,lut,71.2,False
exemplar,Particle Tracking,paper,MLP,128,smape,cycles_max,87.5,False
exemplar,Particle Tracking,paper,MLP,128,smape,interval_max,61.6,True
exemplar,Particle Tracking,paper,MLP,128,rmse,bram,2.1,False
exemplar,Particle Tracking,paper,MLP,128,rmse,dsp,536.1,False
exemplar,Particle Tracking,paper,MLP,128,rmse,ff,8093.3,False
exemplar,Particle Tracking,paper,MLP,128,rmse,lut,16695.1,False
exemplar,Particle Tracking,paper,MLP,128,rmse,cycles_max,692.9,False
exemplar,Particle Tracking,paper,MLP,128,rmse,interval_max,382.0,True
exemplar,Particle Tracking,paper,GNN,128,r2,bram,-1.03,False
exemplar,Particle Tracking,paper,GNN,128,r2,dsp,-0.13,False
exemplar,Particle Tracking,paper,GNN,128,r2,ff,0.19,False
exemplar,Particle Tracking,paper,GNN,128,r2,lut,0.14,False
exemplar,Particle Tracking,paper,GNN,128,r2,cycles_max,0.45,False
exemplar,Particle Tracking,paper,GNN,128,r2,interval_max,0.4,False
exemplar,Particle Tracking,paper,GNN,128,smape,bram,144.4,False
exemplar,Particle Tracking,paper,GNN,128,smape,dsp,158.5,False
exemplar,Particle Tracking,paper,GNN,128,smape,ff,84.8,False
exemplar,Particle Tracking,paper,GNN,128,smape,lut,81.4,False
exemplar,Particle Tracking,paper,GNN,128,smape,cycles_max,83.5,True
exemplar,Particle Tracking,paper,GNN,128,smape,interval_max,100.9,False
exemplar,Particle Tracking,paper,GNN,128,rmse,bram,2.0,False
exemplar,Particle Tracking,paper,GNN,128,rmse,dsp,670.2,False
exemplar,Particle Tracking,paper,GNN,128,rmse,ff,9100.7,False
exemplar,Particle Tracking,paper,GNN,128,rmse,lut,15013.8,False
exemplar,Particle Tracking,paper,GNN,128,rmse,cycles_max,745.5,False
exemplar,Particle Tracking,paper,GNN,128,rmse,interval_max,419.1,False
exemplar,Particle Tracking,paper,Transformer,128,r2,bram,-24.92,False
exemplar,Particle Tracking,paper,Transformer,128,r2,dsp,0.34,True
exemplar,Particle Tracking,paper,Transformer,128,r2,ff,0.47,False
exemplar,Particle Tracking,paper,Transformer,128,r2,lut,-0.01,False
exemplar,Particle Tracking,paper,Transformer,128,r2,cycles_max,0.15,False
